"","MDD_species","MDD_original_combination","pbdb_accepted_name","string_distance","match_notes","MDD_family","pbdb_family","MDD_author","MDD_year","MDD_authority_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year","pbdb_accepted_author_parentheses","accepted_match","MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_genus","MDD_validity","MDD_actual_rank","MDD_continent","pbdb_accepted_no","pbdb_taxon_no"
"967","Cerdocyon_thous","Canis_rudis","Canis_gezi",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","A. Günther",1879,1,"Kraglievich",1928,FALSE,FALSE,1005947,100003711,"rudis","Carnivora","Cerdocyon","synonym","species","South America",433187,433187
"968","Cerdocyon_thous","Canis_aquilus","Canis_adoxus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","J. A. Allen",1905,1,"Martin",1971,FALSE,FALSE,1005947,100055369,"aquilus","Carnivora","Cerdocyon","synonym","species","South America",475374,475374
"969","Chrysocyon_brachyurus","Canis_jubata","Canis_cana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","E. Blyth",1840,1,"Blanford",1877,FALSE,FALSE,1005948,100051659,"jubatus","Carnivora","Chrysocyon","synonym","species","South America",476477,476477
"970","Crocuta_crocuta","Hyaena_rufa","Hyaena_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","A. G. Desmarest",1817,1,"De-Serres",1828,FALSE,FALSE,1006071,100005009,"rufa","Carnivora","Crocuta","synonym","species","Africa",376860,376860
"971","Cuon_alpinus","Canis_alpinus","Canis_accitanus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Pallas",1811,1,"Garrido_Arribas",2008,FALSE,FALSE,1005949,100003734,"alpinus","Carnivora","Cuon","species","species","Asia",476327,476327
"972","Cuon_alpinus","Canis_alpinus","Canis_adoxus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Pallas",1811,1,"Martin",1971,FALSE,FALSE,1005949,100003734,"alpinus","Carnivora","Cuon","species","species","Asia",475374,475374
"973","Cuon_alpinus","Canis_quao","Canis_cana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Lesson",1827,1,"Blanford",1877,FALSE,FALSE,1005949,100049324,"quao","Carnivora","Cuon","synonym","species","Asia",476477,476477
"974","Cuon_alpinus","Canis_quao","Canis_cipio",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Lesson",1827,1,"Crusafont-Pairo",1950,FALSE,FALSE,1005949,100049324,"quao","Carnivora","Cuon","synonym","species","Asia",433186,433186
"975","Cuon_alpinus","Canis_quao","Canis_gezi",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Lesson",1827,1,"Kraglievich",1928,FALSE,FALSE,1005949,100049324,"quao","Carnivora","Cuon","synonym","species","Asia",433187,433187
"976","Dusicyon_avus","Canis_avus","Canis_cana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Burmeister",1866,1,"Blanford",1877,FALSE,FALSE,1005951,100003752,"avus","Carnivora","Dusicyon","species","species","South America",476477,476477
"977","Dusicyon_avus","Canis_avus","Canis_feneus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Burmeister",1866,1,"Tedford_et-al",2009,FALSE,FALSE,1005951,100003752,"avus","Carnivora","Dusicyon","species","species","South America",301915,301915
"978","Dusicyon_avus","Canis_avus","Canis_gezi",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Burmeister",1866,1,"Kraglievich",1928,FALSE,FALSE,1005951,100003752,"avus","Carnivora","Dusicyon","species","species","South America",433187,433187
"979","Dusicyon_avus","Canis_palaeoplatensis","Canis_proplatensis",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","F. Ameghino",1891,1,"Ameghino",1891,FALSE,FALSE,1005951,100027871,"palaeoplatensis","Carnivora","Dusicyon","synonym","species","South America",264379,264379
"980","Dusicyon_avus","Canis_platensis","Canis_arnensis",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Mercerat",1891,1,"Del-Campana",1913,FALSE,FALSE,1005951,100003753,"platensis","Carnivora","Dusicyon","synonym","species","South America",370342,370342
"981","Dusicyon_avus","Canis_platensia","Canis_proplatensis",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Berman & Tonni",1987,1,"Ameghino",1891,FALSE,FALSE,1005951,100028015,"platensia","Carnivora","Dusicyon","synonym","species","South America",264379,264379
"982","Eira_barbara","Canis_montanus","Canis_accitanus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Canidae","H. Lichtenstein",1830,1,"Garrido_Arribas",2008,FALSE,FALSE,1005815,100030441,"montana","Carnivora","Eira","synonym","species","North America|South America",476327,476327
"983","Lycalopex_culpaeus","Canis_montanus","Canis_accitanus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Prichard",1902,1,"Garrido_Arribas",2008,FALSE,FALSE,1005954,100003775,"montana","Carnivora","Lycalopex","synonym","species","South America",476327,476327
"984","Enhydra_lutris","Lutra_marina","Lutra_lybica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","Erxleben",1777,1,"Stromer",1914,FALSE,FALSE,1005842,100005267,"marina","Carnivora","Enhydra","synonym","species","Asia|North America",159273,159273
"985","Felis_catus","Felis_catus","Felis_maximus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,0,"Scott_Osborn",1890,FALSE,FALSE,1005985,100004159,"catus","Carnivora","Felis","species","species",NA,333398,333398
"986","Felis_catus","Felis_obscura","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","A. G. Desmarest",1821,0,"Schaub",1949,FALSE,FALSE,1005985,100004268,"obscura","Carnivora","Felis","synonym","species",NA,376877,376877
"987","Felis_catus","Felis_torquata","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","C. F. Cuvier",1842,0,"Schaub",1949,FALSE,FALSE,1005985,100028337,"torquata","Carnivora","Felis","synonym","species",NA,376877,376877
"988","Felis_lybica","Felis_torquata","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","E. Blyth",1863,0,"Schaub",1949,FALSE,FALSE,1005987,100004216,"torquata","Carnivora","Felis","synonym","species","Africa|Asia|Europe",376877,376877
"989","Felis_catus","Felis_cumana","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","H. R. Schinz",1844,0,"Schaub",1949,FALSE,FALSE,1005985,100004178,"cumana","Carnivora","Felis","synonym","species",NA,376877,376877
"990","Felis_lybica","Felis_lybica","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","G. Forster",1780,0,"Kaup",1833,FALSE,FALSE,1005987,100004202,"lybica","Carnivora","Felis","species","species","Africa|Asia|Europe",348649,348649
"991","Felis_lybica","Felis_libyca","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Olivier",1804,0,"Kaup",1833,FALSE,FALSE,1005987,100032235,"libyca","Carnivora","Felis","synonym","species","Africa|Asia|Europe",348649,348649
"992","Felis_lybica","Felis_libyca","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Ellerman & Morrison-Scott",1951,0,"Kaup",1833,FALSE,FALSE,1005987,100028590,"libyca","Carnivora","Felis","synonym","species","Africa|Asia|Europe",348649,348649
"993","Felis_lybica","Felis_ornata","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","J. E. Gray",1830,0,"Kaup",1833,FALSE,FALSE,1005987,100004213,"ornata","Carnivora","Felis","synonym","species","Africa|Asia|Europe",348649,348649
"994","Felis_lybica","Felis_ornata","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","J. E. Gray",1830,0,"Schaub",1949,FALSE,FALSE,1005987,100004213,"ornata","Carnivora","Felis","synonym","species","Africa|Asia|Europe",376877,376877
"995","Felis_lybica","Felis_cristata","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Lataste",1885,0,"Kaup",1833,FALSE,FALSE,1005987,100004219,"cristata","Carnivora","Felis","synonym","species","Africa|Asia|Europe",348649,348649
"996","Felis_lybica","Felis_haussa","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","O. Thomas & Hinton",1921,0,"Kaup",1833,FALSE,FALSE,1005987,100004241,"haussa","Carnivora","Felis","synonym","species","Africa|Asia|Europe",348649,348649
"997","Felis_silvestris","Catus_ferus","Canis_feneus",4,"different spelling on genus,different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Canidae","Fitzinger",1855,1,"Tedford_et-al",2009,FALSE,FALSE,1005990,100033246,"fera","Carnivora","Felis","synonym","species","Asia|Europe",301915,301915
"998","Felis_silvestris","Felis_molisana","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Altobello",1921,0,"Schaub",1949,FALSE,FALSE,1005990,100004276,"molisana","Carnivora","Felis","synonym","species","Asia|Europe",376877,376877
"999","Gulo_gulo","Felis_misax","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Felidae","Rafinesque",1817,1,"Kaup",1833,FALSE,FALSE,1005816,100032390,"misax","Carnivora","Gulo","synonym","species","Asia|Europe|North America",348649,348649
"1000","Herpailurus_yagouaroundi","Felis_eira","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","A. G. Desmarest",1816,1,"Kaup",1833,FALSE,FALSE,1005991,100028455,"eira","Carnivora","Herpailurus","synonym","species","North America|South America",348649,348649
"1001","Herpailurus_yagouaroundi","Felis_mexicana","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","A. G. Desmarest",1821,1,"Schaub",1949,FALSE,FALSE,1005991,100053693,"mexicanus","Carnivora","Herpailurus","synonym","species","North America|South America",376877,376877
"1002","Leopardus_pardalis","Felis_mexicana","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Kerr",1792,1,"Schaub",1949,FALSE,FALSE,1006002,100004334,"mexicanus","Carnivora","Leopardus","synonym","species","North America|South America",376877,376877
"1003","Leopardus_pardalis","Felis_mexicana","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","E. Brass",1911,1,"Schaub",1949,FALSE,FALSE,1006002,100028127,"mexicanus","Carnivora","Leopardus","synonym","species","North America|South America",376877,376877
"1004","Leopardus_wiedii","Felis_mexicana","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","de Saussure",1860,1,"Schaub",1949,FALSE,FALSE,1006004,100004382,"mexicanus","Carnivora","Leopardus","synonym","species","North America|South America",376877,376877
"1005","Hyaena_hyaena","Hyaena_striata","Hyaena_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","E. A. W. von Zimmermann",1777,0,"De-Serres",1828,FALSE,FALSE,1006072,100005029,"striata","Carnivora","Hyaena","synonym","species","Africa|Asia",376860,376860
"1006","Hyaena_hyaena","Hyaena_striata","Hyaena_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Boddaert",1785,0,"De-Serres",1828,FALSE,FALSE,1006072,100051547,"striata","Carnivora","Hyaena","synonym","species","Africa|Asia",376860,376860
"1007","Parahyaena_brunnea","Hyaena_striata","Hyaena_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","A. Smith",1826,1,"De-Serres",1828,FALSE,FALSE,1006073,100005053,"striata","Carnivora","Parahyaena","synonym","species","Africa",376860,376860
"1008","Hyaena_hyaena","Hyaena_virgata","Hyaena_gigantea",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","W. Ogilby",1839,0,"Schlosser",1903,FALSE,FALSE,1006072,100005037,"virgata","Carnivora","Hyaena","synonym","species","Africa|Asia",367859,367859
"1009","Hyaena_hyaena","Hyaena_virgata","Hyaena_gigantea",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","W. Ogilby",1839,0,"Schlosser",1903,FALSE,FALSE,1006072,100005037,"virgata","Carnivora","Hyaena","synonym","species","Africa|Asia",476334,476334
"1010","Hyaena_hyaena","Hyoena_dubia","Lycyaena_dubia",4,"different spelling on genus (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","Lesson",1842,0,"Zdansky",1924,FALSE,FALSE,1006072,100048692,"dubia","Carnivora","Hyaena","synonym","species","Africa|Asia",444089,444089
"1011","Hyaena_hyaena","Hyaena_suilla","Hyaena_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Hyaenidae","Hyaenidae","De Filippi",1853,0,"De-Serres",1828,FALSE,FALSE,1006072,100005040,"suilla","Carnivora","Hyaena","synonym","species","Africa|Asia",376860,376860
"1012","Leopardus_geoffroyi","Felis_guigna","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Mivart",1881,1,"Kaup",1833,FALSE,FALSE,1005996,100032239,"guigna","Carnivora","Leopardus","synonym","species","South America",348649,348649
"1013","Leopardus_guigna","Felis_guigna","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","G. I. Molina",1782,1,"Kaup",1833,FALSE,FALSE,1005997,100004318,"guigna","Carnivora","Leopardus","species","species","South America",348649,348649
"1014","Leopardus_guttulus","Felis_guigna","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Hensel",1872,1,"Kaup",1833,FALSE,FALSE,1005998,100004322,"guigna","Carnivora","Leopardus","synonym","species","South America",348649,348649
"1015","Leopardus_geoffroyi","Felis_tigrina","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Larrañaga",1923,1,"Schaub",1949,FALSE,FALSE,1005996,100032240,"tigrina","Carnivora","Leopardus","synonym","species","South America",376877,376877
"1016","Leopardus_pardalis","Felis_tigrina","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","D. G. Elliot",1878,1,"Schaub",1949,FALSE,FALSE,1006002,100028621,"tigrina","Carnivora","Leopardus","synonym","species","North America|South America",376877,376877
"1017","Leopardus_tigrinus","Felis_tigrina","Felis_toscana",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","von Schreber",1775,1,"Schaub",1949,FALSE,FALSE,1006003,100004366,"tigrinus","Carnivora","Leopardus","species","species","South America",376877,376877
"1018","Leopardus_guigna","Felis_gigna","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","H. R. Schinz",1825,1,"Kaup",1833,FALSE,FALSE,1005997,100033328,"gigna","Carnivora","Leopardus","synonym","species","South America",348649,348649
"1019","Leopardus_guigna","Felis_guina","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","R. A. Philippi",1870,1,"Kaup",1833,FALSE,FALSE,1005997,100032793,"guina","Carnivora","Leopardus","synonym","species","South America",348649,348649
"1020","Leopardus_pajeros","Felis_pampa","Felis_propuma",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Illiger",1815,1,"Ameghino",1904,FALSE,FALSE,1006001,100049492,"pampa","Carnivora","Leopardus","synonym","species","South America",318376,318376
"1021","Leopardus_pajeros","Felis_pampa","Felis_propuma",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","I. von Olfers",1818,1,"Ameghino",1904,FALSE,FALSE,1006001,100030815,"pampa","Carnivora","Leopardus","synonym","species","South America",318376,318376
"1022","Leopardus_pajeros","Felis_pampa","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Illiger",1815,1,"Kaup",1833,FALSE,FALSE,1006001,100049492,"pampa","Carnivora","Leopardus","synonym","species","South America",348649,348649
"1023","Leopardus_pajeros","Felis_pampa","Felis_prisca",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","I. von Olfers",1818,1,"Kaup",1833,FALSE,FALSE,1006001,100030815,"pampa","Carnivora","Leopardus","synonym","species","South America",348649,348649
"1024","Leopardus_pardalis","Felis_pardalis","Felis_pardoides",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,1,"Owen",1846,FALSE,FALSE,1006002,100004333,"pardalis","Carnivora","Leopardus","species","species","North America|South America",376879,376879
"1025","Leopardus_pardalis","Felis_pardalis","Felis_pardoides",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","Alston",1880,1,"Owen",1846,FALSE,FALSE,1006002,100027840,"pardalis","Carnivora","Leopardus","synonym","species","North America|South America",376879,376879
"1026","Lontra_canadensis","Lutra_mira","Lutra_lybica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","E. A. Goldman",1935,1,"Stromer",1914,FALSE,FALSE,1005844,100005369,"mira","Carnivora","Lontra","synonym","species","North America",159273,159273
"1027","Lontra_felina","Mustela_felina","Mustela_meltoni",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","G. I. Molina",1782,1,"Bjork",1973,FALSE,FALSE,1005845,100005376,"felina","Carnivora","Lontra","species","species","South America",48858,48858
"1028","Lontra_felina","Mustela_felina","Mustela_spelaea",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","G. I. Molina",1782,1,"Holl",1829,FALSE,FALSE,1005845,100005376,"felina","Carnivora","Lontra","species","species","South America",367858,367858
"1029","Lontra_felina","Lutra_felina","Lutra_lybica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","Illiger",1815,1,"Stromer",1914,FALSE,FALSE,1005845,100034818,"felina","Carnivora","Lontra","synonym","species","South America",159273,159273
"1030","Lupulella_adusta","Canis_adustus","Canis_etruscus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Sundevall",1847,1,"Forsyth-Major",1877,FALSE,FALSE,1005952,100003754,"adusta","Carnivora","Lupulella","species","species","Africa",376900,376900
"1031","Lupulella_adusta","Canis_kaffensis","Canis_tarijensis",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","O. R. Neumann",1902,1,"Ameghino",1902,TRUE,FALSE,1005952,100003758,"kaffensis","Carnivora","Lupulella","synonym","species","Africa",475477,475477
"1032","Lutra_congica","Lutra_congica","Lutra_lybica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","de Ferran, Figueiró, de Jesus Trindade, O. Smith, Sinding, Trinca, G. Z. Lazzari, Veron, Vianna, Barbanera, Kliver, Serdyukova, Bulyonkova, Ryder, M. T. P. Gilbert, Koepfli, & Eizirik",2022,0,"Stromer",1914,FALSE,FALSE,1005841,100047137,"congica","Carnivora","Lutra","synonym","species","Africa",159273,159273
"1033","Lutra_lutra","Lutra_lutra","Lutra_lybica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","Boddaert",1785,0,"Stromer",1914,FALSE,FALSE,1005848,100034819,"lutra","Carnivora","Lutra","synonym","species","Africa|Asia|Europe",159273,159273
"1034","Lutra_lutra","Lutra_indica","Lutra_hessica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","J. E. Gray",1837,0,"Lydekker",1890,FALSE,FALSE,1005848,100005441,"indica","Carnivora","Lutra","synonym","species","Africa|Asia|Europe",159272,159272
"1035","Lutra_sumatrana","Lutra_lovii","Lutra_lybica",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","A. Günther",1877,0,"Stromer",1914,FALSE,FALSE,1005850,100005469,"lovii","Carnivora","Lutra","synonym","species","Asia",159273,159273
"1036","Lycalopex_gymnocerca","Canis_gracilis","Canis_variabilis",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Burmeister",1861,1,"Pei",1934,TRUE,FALSE,1005957,100003794,"gracilis","Carnivora","Lycalopex","synonym","species","South America",399955,399955
"1037","Lycalopex_vetula","Canis_vetulus","Canis_feneus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","P. W. Lund",1842,1,"Tedford_et-al",2009,FALSE,FALSE,1005959,100003807,"vetula","Carnivora","Lycalopex","species","species","South America",301915,301915
"1038","Lycalopex_vetula","Canis_vetulus","Canis_feneus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","P. W. Lund",1842,1,"Tedford_et-al",2009,FALSE,FALSE,1005959,100030507,"vetulus","Carnivora","Lycalopex","synonym","species","South America",301915,301915
