"SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","FAMILY","SUBFAMILY","GENUS","SPECIES","SIDNUM","now_accepted_name","now_accepted_rank","MAX_AGE","MIN_AGE","now_continent"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Urocyon","cinereoargenteus",34789,"Urocyon_cinereoargenteus","species",0.2,0,"Americas"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Smilodon","populator",34791,"Smilodon_populator","species",1.1,0.0117,"Americas"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Messelogale","kessleri",34877,"Messelogale_kessleri","species",47.4,46.26,"Europe"
"Eutheria","Carnivora","indet.","Miacidae","indet.","Paroodectes","feisti",34878,"Paroodectes_feisti","species",47.4,46.26,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","stehlini",34892,"Cuon_stehlini","species",1.9,0.344,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Goupilictis","minor",34990,"Goupilictis_minor","species",23.86,23.26,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","milloquensis",34992,"Plesictis_milloquensis","species",23.86,23.26,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","dieupentalensis",34993,"Plesictis_dieupentalensis","species",23.86,23.26,"Europe"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Suricata","suricatta",35107,"Suricata_suricatta","species",2,0.0117,"Africa"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","footei",35148,"Ursus_footei","species",1.9,0.0117,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","labiatus",35149,"Ursus_labiatus","species",1.9,0.0117,"Asia"
"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverra","karnuliensis",35152,"Viverra_karnuliensis","species",1.9,0.0117,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Prionailurus","rubiginosus",35352,"Prionailurus_rubiginosus","species",1.9,0.0117,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","leo",35162,"Panthera_leo","species",3.6,0.0117,"Asia | Africa"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","thibetanus",35192,"Ursus_thibetanus","species",0.73,0.0117,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","deningeri",35193,"Ursus_deningeri","species",0.36,0.36,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Chasmaporthetes","melei",35246,"Chasmaporthetes_melei","species",1.9,0.0117,"Europe"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Cynotherium","sardous",35255,"Cynotherium_sardous","species",1.9,0.0117,"Europe"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Atilax","paludinosus",35318,"Atilax_paludinosus","species",1.9,0.0117,"Africa"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Lycaon","pictus",35322,"Lycaon_pictus","species",1.9,0,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Ictonyx","striatus",86122,"Ictonyx_striatus","species",1.677,0.16,"Africa"
"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverra","civetta",86123,"Viverra_civetta","species",1.677,0,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","caracal/serval",86124,"Felis_caracal/serval","species",1.677,0.4515,"Africa"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Herpestes","cauui",35317,"Herpestes_cauui","species",1.9,0.0117,"Africa"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Otocyon","megalotis",35327,"Otocyon_megalotis","species",0.397,0,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Leptailurus","serval",35332,"Leptailurus_serval","species",0.774,0.129,"Africa"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Myacyon","djambir",82237,"Myacyon_djambir","species",11.2,9,"Africa"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Messiphoca","mauretanica",82240,"Messiphoca_mauretanica","species",7,6,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Homotherium","problematicum",27923,"Homotherium_problematicum","species",2.57,1.62,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","crocuta",82299,"Crocuta_crocuta","species",1.042,0.0117,"Africa | Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","aronoki",82312,"Dinofelis_aronoki","species",3.4,0.9792,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Enhydriodon","afman",86685,"Enhydriodon_afman","species",3.6,3.4,"Africa"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Genetta","genetta",82316,"Genetta_genetta","species",2,0,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Megantereon","ekidoit",82348,"Megantereon_ekidoit","species",3.94,3.4,"Africa"
"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","mealsi",84314,"Enaliarctos_mealsi","species",29.75,12.57,"Americas"
"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","mitchelli",84315,"Enaliarctos_mitchelli","species",29.75,12.57,"Americas"
"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Pinnarctidion","bishopi",84370,"Pinnarctidion_bishopi","species",29.75,12.57,"Americas"
"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","emlongi",84316,"Enaliarctos_emlongi","species",29.75,12.57,"Americas"
"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","barnesi",84317,"Enaliarctos_barnesi","species",29.75,15.97,"Americas"
"Eutheria","Carnivora","Pinnipedia","Enaliarctidae","indet.","Enaliarctos","tedfordi",84318,"Enaliarctos_tedfordi","species",29.75,15.97,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Eotaria","crypta",84319,"Eotaria_crypta","species",20.44,13.82,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pelagiarctos","thomasi",84360,"Pelagiarctos_thomasi","species",20.44,13.82,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Callorhinus","gilmorei",84320,"Callorhinus_gilmorei","species",5.333,0.774,"Americas | Asia"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Dusignathus","seftoni",84344,"Dusignathus_seftoni","species",5.333,1.8,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Arctocephalus","fischeri",84322,"Arctocephalus_fischeri","species",11.63,7.246,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Eumetopias","kishidai",84323,"Eumetopias_kishidai","species",1.8,0.774,"Asia"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Oriensarctos","watasei",84325,"Oriensarctos_watasei","species",1.8,0.774,"Asia"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Neophoca","palatina",84324,"Neophoca_palatina","species",2.58,0.0117,"Oceania"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Eumetopias","oijyaensis",84326,"Eumetopias_oijyaensis","species",2.9,2.5,"Asia"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Hydrarctos","lomasiensis",84327,"Hydrarctos_lomasiensis","species",7.246,5.333,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Pithanotaria","starri",84329,"Pithanotaria_starri","species",11.63,5.333,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Imagotaria","downsi",84343,"Imagotaria_downsi","species",12.57,7.246,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Proterozetes","ulysses",84330,"Proterozetes_ulysses","species",2.58,0.0117,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Zalophus","kimitsensis",84332,"Zalophus_kimitsensis","species",0.774,0.129,"Asia"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Thalassoleon","inouei",84333,"Thalassoleon_inouei","species",5.333,3.6,"Asia"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Thalassoleon","mexicanus",84335,"Thalassoleon_mexicanus","species",7.246,3.6,"Asia | Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Dusignathus","santacruzensis",84338,"Dusignathus_santacruzensis","species",7.246,5.333,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Aivukus","cedrocensis",84350,"Aivukus_cedrocensis","species",7.246,5.333,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Thalassoleon","macnallyae",84336,"Thalassoleon_macnallyae","species",7.246,2.58,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Archaeodobenus","akamatsui",84337,"Archaeodobenus_akamatsui","species",11.63,7.246,"Asia"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pontolis","magnus",84340,"Pontolis_magnus","species",12.57,5.333,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Gomphotaria","pugnax",84342,"Gomphotaria_pugnax","species",7.246,5.333,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Valenictus","chulavistensis",84345,"Valenictus_chulavistensis","species",4.91,1.8,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Kamtschatarctos","sinelnikovae",84346,"Kamtschatarctos_sinelnikovae","species",15.97,11.63,"Europe"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Neotherium","mirum",84347,"Neotherium_mirum","species",15.97,13.82,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Trichecodon","koninckii",84351,"Trichecodon_koninckii","species",11.63,2.58,"Europe"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pliopedia","pacifica",84353,"Pliopedia_pacifica","species",5.333,3.6,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Protodobenus","japonicus",84354,"Protodobenus_japonicus","species",5.333,3.6,"Asia"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Valenictus","imperialensis",84355,"Valenictus_imperialensis","species",7.246,3.6,"Americas"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Pseudotaria","muramotoi",84356,"Pseudotaria_muramotoi","species",13.82,11.63,"Asia"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Prototaria","planicephala",84357,"Prototaria_planicephala","species",15.97,13.82,"Asia"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Prototaria","primigena",84358,"Prototaria_primigena","species",15.97,13.82,"Asia"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Proneotherium","repenningi",84359,"Proneotherium_repenningi","species",20.44,15.97,"Americas"
"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Desmatophoca","oregonensis",84363,"Desmatophoca_oregonensis","species",20.44,15.97,"Americas"
"Eutheria","Carnivora","Pinnipedia","indet.","indet.","Palaeotaria","henriettae",84361,"Palaeotaria_henriettae","species",27.82,23.03,"Europe"
"Eutheria","Carnivora","Pinnipedia","Odobenidae","indet.","Brachyallodesmus","packardi",84365,"Brachyallodesmus_packardi","species",15.97,13.82,"Americas"
"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Atopotarus","courseni",84366,"Atopotarus_courseni","species",18.5,15.97,"Americas"
"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Megagomphos","sinanoensis",84367,"Megagomphos_sinanoensis","species",13.82,11.63,"Asia"
"Eutheria","Carnivora","Pinnipedia","Desmatophocidae","indet.","Allodesmus","naorai",84383,"Allodesmus_naorai","species",13.82,11.63,"Asia"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Neomonachus","tropicalis",84392,"Neomonachus_tropicalis","species",3.6,2.58,"Americas"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Callophoca","obscura",84393,"Callophoca_obscura","species",9.07,3.6,"Americas"
"Eutheria","Carnivora","Pinnipedia","Otariidae","indet.","Otaria","flavescens",84395,"Otaria_flavescens","species",23.03,2.58,"Americas"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Pusa","hispida",84407,"Pusa_hispida","species",0.933,0.000285,"Europe"
"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Praephoca","bendullensis",84421,"Praephoca_bendullensis","species",47.8,41.2,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Gulo","schlosseri",33421,"Gulo_schlosseri","species",0.781,0.424,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Cyonasua","brevirostris",84993,"Cyonasua_brevirostris","species",7,5.5,"Americas"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Chapalmalania","ortognatha",85050,"Chapalmalania_ortognatha","species",4.5,3.3,"Americas"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Cyonasua","lutaria",85051,"Cyonasua_lutaria","species",4.5,3.3,"Americas"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Chrysocyon","brachyurus",85095,"Chrysocyon_brachyurus","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Dusicyon","gymnocerus",85096,"Dusicyon_gymnocerus","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Protocyon","tarijensis",85097,"Protocyon_tarijensis","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","indet.","Mephitidae","Mephitini","Conepatus","chinga",85098,"Conepatus_chinga","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Arctotherium","angustidens",85101,"Arctotherium_angustidens","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Arctotherium","tarijense",85102,"Arctotherium_tarijense","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Herpailurus","yagouaroundi",85105,"Herpailurus_yagouaroundi","species",1.1,0.1,"Americas"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Amphicyon","bohemicus",86097,"Amphicyon_bohemicus","species",15.5,11.63,"Asia"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","lacustris",26900,"Cynodictis_lacustris","species",35.1,33.856666666667,"Europe"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","exilis",85273,"Cynodictis_exilis","species",35.1,33.856666666667,"Europe"
"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","milloquensis",85365,"Amphictis_milloquensis","species",23.86,23.26,"Europe"
"Eutheria","Carnivora","Musteloidea","incertaesedis","indet.","Mustelictis","olivieri",85577,"Mustelictis_olivieri","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","filholi",85579,"Pachycynodon_filholi","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Cyonasua","clausa",86025,"Cyonasua_clausa","species",7,4,"Americas"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Tetraprothomo","argentinus",86026,"Tetraprothomo_argentinus","species",7,4,"Americas"
"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Parahyaenodon","argentinus",86027,"Parahyaenodon_argentinus","species",7,4,"Americas"
"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Mioprionodon","hodopeus",85806,"Mioprionodon_hodopeus","species",23.03,21.767,"Africa"
"Eutheria","Carnivora","indet.","Amphicynodontidae","indet.","Amphicynodon","typicus",85569,"Amphicynodon_typicus","species",32.63,29.97,"Europe"
"Eutheria","Carnivora","indet.","Nimravidae","Nimravinae","Eusmilus","bidentatus",34512,"Eusmilus_bidentatus","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","boriei",85575,"Pachycynodon_boriei","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Pachycynodon","crassirostris",85576,"Pachycynodon_crassirostris","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","indet.","indet.","indet.","Peignictis","pseudamphictis",85580,"Peignictis_pseudamphictis","species",32.63,30.83,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","blytheae",85658,"Panthera_blytheae","species",4.187,3.596,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","qiuzhudingi",85659,"Vulpes_qiuzhudingi","species",4.187,3.596,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Siamogale","melilutra",87259,"Siamogale_melilutra","species",6.436,6.033,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","Ailuropodinae","Ailuropoda","baconi",85919,"Ailuropoda_baconi","species",1.376,0.01,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","tedfordi",85757,"Ursus_tedfordi","species",11.63,5.3,"Asia"
"Eutheria","Carnivora","Feliformia","Viverridae","Viverrinae","Viverricula","indica",85864,"Viverricula_indica","species",0.105,0.047,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Euarctos","kokeni",85877,"Euarctos_kokeni","species",0.774,0.4515,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","youngi",29889,"Panthera_youngi","species",0.559,0.344,"Asia"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Prionailurus","kurteni",87130,"Prionailurus_kurteni","species",0.331,0.275,"Asia"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Pachycrocuta","brevirostris",27366,"Pachycrocuta_brevirostris","species",0.559,0.344,"Asia"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Urva","fanchangensis",87212,"Urva_fanchangensis","species",2.58,1.7239,"Asia"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Lutra","melina",29886,"Lutra_melina","species",0.8845,0.781,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","antiquus",30020,"Cuon_antiquus","species",0.78,0.143,"Asia"
"Eutheria","Carnivora","indet.","Ursidae","indet.","Ballusia","zhegalloi",86068,"Ballusia_zhegalloi","species",16.543,16.268,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","leo",86157,"Panthera_leo","species",0.559,0.129,"Africa"
"Eutheria","Carnivora","indet.","Herpestidae","indet.","Helogale","parvula",86170,"Helogale_parvula","species",0,0,"Africa"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Megantereon","microta",86249,"Megantereon_microta","species",0.68,0.54,"Asia"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Xenocyon","africanus",86297,"Xenocyon_africanus","species",2.58,1.8,"Africa"
"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Lupulella","mesomelas",86301,"Lupulella_mesomelas","species",1.4,0.9792,"Africa"
"Eutheria","Carnivora","Caniformia","Canidae","indet.","Lycaon","sekowei",86302,"Lycaon_sekowei","species",1.4,0.9792,"Africa"
"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Proteles","cristatus",86303,"Proteles_cristatus","species",1.4,0.9792,"Africa"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","palerminea/praenivalis",86307,"Mustela_palerminea/praenivalis","species",1.381,0.781,"Europe"
"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","vetus",86312,"Martes_vetus","species",1.62,0.78,"Europe"
"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Homotherium","venezuelensis",86394,"Homotherium_venezuelensis","species",3.1306,0.774,"Americas"
"Eutheria","Carnivora","Musteloidea","Procyonidae","Procyoninae","Nasua","nasua",86399,"Nasua_nasua","species",3.1306,0.774,"Americas"
"Eutheria","Carnivora","indet.","Mephitidae","Mephitini","Conepatus","semistriatus",86404,"Conepatus_semistriatus","species",0.129,0.0117,"Americas"
"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyonini","Tartarocyon","cazanavei",86453,"Tartarocyon_cazanavei","species",12.8,12,"Europe"
