"MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_family","MDD_genus","MDD_species","MDD_validity","MDD_original_combination","MDD_author","MDD_year","MDD_authority_parentheses","MDD_actual_rank","MDD_continent"
1005977,100031449,"japonicus","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_japonicus","Temminck",1839,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100031467,"japonicus","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_japonicus","Temminck",1843,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100055967,"fossilis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_fossilis","Giebel",1847,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100033244,"cruciger","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulgaris_cruciger","Fitzinger",1855,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100003991,"meridionalis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulgaris_meridionalis","Fitzinger",1855,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100056103,"nilotica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_niloticus","von Heuglin",1877,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100031875,"fossilis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulgaris_fossilis","Woldřich",1878,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100046086,"argentata","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_fulvus_argentatus","F. W. True",1885,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100046087,"decussata","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_fulvus_decussatus","F. W. True",1885,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100046085,"fulva","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_fulvus_fulvus","F. W. True",1885,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100003999,"vafra","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_pennsylvanica_vafra","Bangs",1897,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004001,"rubricosa","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_pennsylvanica_rubricosa","Bangs",1898,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100052996,"aegyptiaca","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_aegyptiacus","de Winton",1899,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100052997,"atlantica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Canis_vulpes_atlanticus","de Winton",1899,"1","subspecies","Africa|Asia|Europe|North America"
1005977,100004002,"abietorum","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_alascensis_abietorum","C. H. Merriam",1900,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004004,"bangsi","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_rubricosa_bangsi","C. H. Merriam",1900,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100032585,"rubricatus","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_fulvus_rubricatus","G. S. Miller",1900,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004011,"arabica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_arabica","O. Thomas",1902,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004012,"splendens","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_splendens","O. Thomas",1902,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100036271,"aegyptiaca","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_aegyptiaca","O. Thomas",1903,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004014,"waddelli","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_waddelli","Bonhote",1905,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004019,"silacea","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_silaceus","G. S. Miller",1907,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004026,"sitkaensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_argenteus_sitkaensis","E. Brass",1911,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039453,"crucigera","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_crucigera","G. S. Miller",1912,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039473,"silacea","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_silacea","G. S. Miller",1912,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039444,"vulpes","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_vulpes","G. S. Miller",1912,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004028,"crymensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_crymensis","Brauner",1914,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004029,"krimeamontana","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_krimeamontana","Brauner",1914,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004030,"stepensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_stepensis","Brauner",1914,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004032,"acaab","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_acaab","Cabrera",1916,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004033,"anatolica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_anatolica","O. Thomas",1920,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004034,"palaestina","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_palaestina","O. Thomas",1920,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004038,"jakutensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_jakutensis","Ognev",1922,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100032729,"eckloni","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_ferrilatus_eckloni","A. Jacobi",1923,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004041,"schrencki","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_anadyrensis_schrencki","Kishida",1924,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004042,"splendidissima","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_anadyrensis_splendidissimus","Kishida",1924,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100057753,"diluta","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_diluta","Ognev",1925,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004044,"alticola","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_alticola","Ognev",1926,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004047,"ochroxantha","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_ochroxantha","Ognev",1926,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004049,"tobolica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_tobolica","Ognev",1926,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004051,"daurica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_daurica","Ognev",1931,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100045848,"cascadensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_fulvus_cascadensis","V. O. Bailey",1936,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100045849,"macroura","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_fulvus_macrourus","V. O. Bailey",1936,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100043082,"fulva","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_fulva","Churcher",1960,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100028275,"rubricosa","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_rubricosa","Churcher",1960,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039450,"beringiana","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_beringiana","Stroganov",1962,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100059419,"jacutensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_jacutensis","Stroganov",1962,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039449,"barbara","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_barbara","Kurtén",1968,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100032898,"kasachstanica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_kasachstanica","Tolstova & Lavarev",1968,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100030340,"toschii","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_toschii","E. von Lehmann",1969,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100028086,"jansoni","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_jansoni","Bonifay",1971,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100036269,"atlantica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_atlantica","Coetzee",1971,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100036270,"barbara","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_barbarus","Coetzee",1971,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004052,"hellenica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_hellenica","Douma-Petridou & Ondrias",1980,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004053,"ognevi","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_ognevi","Yudin",1986,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004054,"schantarica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_schantaricus","Yudin",1986,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039445,"abietorum","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_abietorum","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039446,"alascensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_alascensis","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039447,"alpherakyi","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_alpherakyi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039448,"bangsi","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_bangsi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039451,"cascadensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_cascadensis","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039452,"caucasica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_caucasica","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039454,"deletrix","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_deletrix","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039455,"dolichocrania","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_dolichocrania","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039456,"dorsalis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_dorsalis","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039430,"flavescens","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_flavescens","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039457,"fulva","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_fulvus","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100033751,"griffithi","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_griffithi","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039458,"harrimani","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_harrimani","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039459,"hoole","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_hoole","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039460,"ichnusae","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_ichnusae","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039461,"induta","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_indutus","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039462,"japonica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_japonica","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039463,"karagan","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_karagan","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039464,"kenaiensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_kenaiensis","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039465,"kurdistanica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_kurdistanica","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039466,"macroura","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_macroura","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039467,"montana","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_montana","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039468,"necator","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_necator","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039469,"nilotica","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_niloticus","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039470,"peculiosa","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_peculiosa","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039471,"pusilla","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_pusilla","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039472,"regalis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_regalis","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100033752,"schrenckii","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_schrenckii","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039474,"splendidissima","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_splendidissima","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100039475,"tschiliensis","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_tschiliensis","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100043084,"aegyptiaca","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_aegyptiacus","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100043083,"induta","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_induta","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100043085,"schrencki","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_schrencki","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa|Asia|Europe|North America"
1005977,100004055,"patwin","Carnivora","Canidae","Vulpes","Vulpes_vulpes","synonym","Vulpes_vulpes_patwin","Sacks, Statham, Perrine, Wisely, & Aubry",2010,"0","subspecies","Africa|Asia|Europe|North America"
1005978,100004057,"saarensis","Carnivora","Canidae","Vulpes","Vulpes_zerda","synonym","Vulpes_minimus_saarensis","Skjöldebrand",1777,"0","subspecies","Africa|Asia"
1006059,100005004,"nigeriana","Carnivora","Herpestidae","Xenogale","Xenogale_naso","synonym","Mungos_naso_nigerianus","O. Thomas",1912,"1","subspecies","Africa"
1006059,100057490,"naso","Carnivora","Herpestidae","Xenogale","Xenogale_naso","synonym","Xenogale_naso_naso","Eisentraut",1963,"0","subspecies","Africa"
1006059,100036339,"almodovari","Carnivora","Herpestidae","Xenogale","Xenogale_naso","synonym","Herpestes_naso_almodovari","Coetzee",1971,"1","subspecies","Africa"
1006059,100036340,"microdon","Carnivora","Herpestidae","Xenogale","Xenogale_naso","synonym","Herpestes_naso_microdon","Coetzee",1971,"1","subspecies","Africa"
1006059,100036338,"naso","Carnivora","Herpestidae","Xenogale","Xenogale_naso","synonym","Herpestes_naso_naso","Coetzee",1971,"1","subspecies","Africa"
1006059,100039673,"nigeriana","Carnivora","Herpestidae","Xenogale","Xenogale_naso","synonym","Atilax_paludinosus_nigerianus","Wozencraft",2005,"1","subspecies","Africa"
1005946,100003700,"citernii","Carnivora","Canidae","Canis","Canis_simensis","synonym","Canis_(Simenia)_simensis_citernii","De Beaux",1922,"0","subspecies (with subgenus)","Africa"
1005981,100004133,"aharonii","Carnivora","Felidae","Caracal","Caracal_caracal","synonym","Felis_(Caracal)_caracal_aharonii","Matschie",1912,"1","subspecies (with subgenus)","Africa|Asia"
1005981,100004134,"corylinus","Carnivora","Felidae","Caracal","Caracal_caracal","synonym","Felis_(Caracal)_nubicus_corylinus","Matschie",1912,"1","subspecies (with subgenus)","Africa|Asia"
1005981,100004136,"schmitzi","Carnivora","Felidae","Caracal","Caracal_caracal","synonym","Felis_(Caracal)_caracal_schmitzi","Matschie",1912,"1","subspecies (with subgenus)","Africa|Asia"
